model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,100,0.01,,0.0005,600,0.2,Adam,"[0.0408, 0.0024]","[0.0373, 0.002]","[0.0347, 0.0017]","[0.0466, 0.0032]","[0.0264, 0.0011]","[0.1099, 0.0039]","[0.0324, 0.0016]","[0.0288, 0.0013]","[0.026, 0.0011]","[0.0404, 0.0024]","[0.0177, 0.0007]","[0.042, 0.0029]","[0.0876, 0.0048]","[0.1156, 0.0055]","[0.1386, 0.0059]","[0.0558, 0.0038]","[0.2289, 0.0073]"
CDE-VAE,100,0.01,,0.001,600,0.2,Adam,"[0.0439, 0.0025]","[0.04, 0.0021]","[0.0372, 0.0018]","[0.0496, 0.0034]","[0.028, 0.0012]","[0.1156, 0.0041]","[0.0354, 0.0017]","[0.0305, 0.0014]","[0.0275, 0.0012]","[0.0432, 0.0025]","[0.0183, 0.0007]","[0.043, 0.003]","[0.0974, 0.0051]","[0.1249, 0.0057]","[0.1478, 0.0061]","[0.0597, 0.004]","[0.236, 0.0074]"
CDE-VAE,100,0.1,,0.0001,600,0.2,Adam,"[0.0096, 0.0011]","[0.0095, 0.0009]","[0.0093, 0.0008]","[0.0096, 0.0014]","[0.0081, 0.0006]","[0.0338, 0.0019]","[0.0095, 0.0009]","[0.0091, 0.0007]","[0.0083, 0.0006]","[0.0101, 0.0012]","[0.0066, 0.0004]","[0.0085, 0.0011]","[0.024, 0.0025]","[0.0343, 0.003]","[0.041, 0.0032]","[0.0126, 0.0018]","[0.0828, 0.0046]"
CDE-VAE,100,0.1,,0.0005,600,0.2,Adam,"[0.0102, 0.0011]","[0.0101, 0.0009]","[0.0098, 0.0008]","[0.0103, 0.0014]","[0.0085, 0.0006]","[0.0354, 0.002]","[0.0103, 0.0009]","[0.0094, 0.0007]","[0.0086, 0.0006]","[0.0106, 0.0012]","[0.007, 0.0004]","[0.0095, 0.0012]","[0.0262, 0.0026]","[0.036, 0.0031]","[0.0434, 0.0034]","[0.0133, 0.0018]","[0.086, 0.0047]"
CDE-VAE,100,0.1,,0.001,600,0.2,Adam,"[0.0111, 0.0011]","[0.0107, 0.001]","[0.0103, 0.0009]","[0.0113, 0.0015]","[0.0088, 0.0006]","[0.0368, 0.002]","[0.0106, 0.0009]","[0.0095, 0.0007]","[0.0087, 0.0006]","[0.0118, 0.0013]","[0.0072, 0.0004]","[0.0108, 0.0013]","[0.0268, 0.0026]","[0.0358, 0.003]","[0.0436, 0.0034]","[0.0147, 0.0019]","[0.0886, 0.0047]"
CDE-VAE,100,1.0,,0.0001,600,0.2,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.0331, 0.003]","[0.0081, 0.0014]","[0.0678, 0.0042]"
CDE-VAE,100,1.0,,0.0005,600,0.2,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.0068, 0.001]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0331, 0.003]","[0.0082, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,1.0,,0.001,600,0.2,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0017]","[0.0076, 0.0007]","[0.0074, 0.0006]","[0.0065, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0183, 0.0022]","[0.0282, 0.0028]","[0.0331, 0.003]","[0.0094, 0.0015]","[0.0669, 0.0042]"
CDE-VAE,100,10.0,,0.0001,600,0.2,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,10.0,,0.0005,600,0.2,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0011]","[0.0064, 0.0005]","[0.0268, 0.0016]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.0063, 0.0009]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0333, 0.003]","[0.0082, 0.0014]","[0.0681, 0.0042]"
CDE-VAE,100,10.0,,0.001,600,0.2,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0075, 0.0007]","[0.0072, 0.0006]","[0.0064, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0326, 0.003]","[0.0094, 0.0015]","[0.0671, 0.0042]"
CDE-VAE,100,100.0,,0.0001,600,0.2,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0678, 0.0042]"
CDE-VAE,100,100.0,,0.0005,600,0.2,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0069, 0.001]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0333, 0.003]","[0.0082, 0.0014]","[0.0678, 0.0042]"
CDE-VAE,100,100.0,,0.001,600,0.2,Adam,"[0.0073, 0.0009]","[0.0073, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0094, 0.0015]","[0.0672, 0.0042]"
CDE-VAE,100,1000.0,,0.0001,600,0.2,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,1000.0,,0.0005,600,0.2,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0073, 0.0012]","[0.0064, 0.0005]","[0.0271, 0.0017]","[0.0075, 0.0007]","[0.0072, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.007, 0.001]","[0.018, 0.0022]","[0.0272, 0.0027]","[0.0333, 0.003]","[0.0081, 0.0014]","[0.0684, 0.0042]"
CDE-VAE,100,1000.0,,0.001,600,0.2,Adam,"[0.0073, 0.0009]","[0.0073, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0094, 0.0015]","[0.067, 0.0042]"
CDE-VAE,100,10000.0,,0.0001,600,0.2,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,10000.0,,0.0005,600,0.2,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0073, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0072, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.007, 0.001]","[0.018, 0.0022]","[0.0272, 0.0027]","[0.0331, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,100,10000.0,,0.001,600,0.2,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0073, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0068, 0.0005]","[0.0074, 0.001]","[0.0053, 0.0003]","[0.0068, 0.001]","[0.0178, 0.0021]","[0.0282, 0.0028]","[0.0347, 0.003]","[0.0081, 0.0014]","[0.0671, 0.0042]"
