model,rank,lambda,topK,learning_rate,epoch,corruption,optimizer,MAP@10,MAP@15,MAP@20,MAP@5,MAP@50,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
CDE-VAE,200,0.01,,0.0005,300,0.4,Adam,"[0.05, 0.0026]","[0.0453, 0.0022]","[0.0419, 0.0019]","[0.0573, 0.0036]","[0.0309, 0.0012]","[0.1258, 0.0043]","[0.0393, 0.0018]","[0.0341, 0.0015]","[0.03, 0.0012]","[0.0501, 0.0027]","[0.0196, 0.0007]","[0.0509, 0.0033]","[0.1072, 0.0053]","[0.1352, 0.0059]","[0.1576, 0.0063]","[0.07, 0.0043]","[0.2487, 0.0076]"
CDE-VAE,200,0.01,,0.001,300,0.4,Adam,"[0.052, 0.0027]","[0.047, 0.0022]","[0.0433, 0.002]","[0.0597, 0.0036]","[0.0319, 0.0013]","[0.1331, 0.0044]","[0.0406, 0.0018]","[0.0349, 0.0014]","[0.031, 0.0012]","[0.0513, 0.0027]","[0.0203, 0.0007]","[0.0532, 0.0033]","[0.1133, 0.0055]","[0.1424, 0.006]","[0.1669, 0.0065]","[0.0733, 0.0044]","[0.2653, 0.0078]"
CDE-VAE,200,0.1,,0.0001,300,0.4,Adam,"[0.009, 0.001]","[0.009, 0.0009]","[0.0089, 0.0008]","[0.0089, 0.0013]","[0.0079, 0.0005]","[0.0324, 0.0018]","[0.0093, 0.0008]","[0.0089, 0.0007]","[0.0082, 0.0006]","[0.0096, 0.0011]","[0.0065, 0.0004]","[0.0081, 0.0011]","[0.0235, 0.0025]","[0.0337, 0.003]","[0.0412, 0.0033]","[0.0115, 0.0017]","[0.08, 0.0045]"
CDE-VAE,200,0.1,,0.0005,300,0.4,Adam,"[0.0162, 0.0015]","[0.0149, 0.0012]","[0.014, 0.0011]","[0.0179, 0.0019]","[0.0114, 0.0007]","[0.0471, 0.0025]","[0.0133, 0.001]","[0.0118, 0.0008]","[0.011, 0.0007]","[0.0169, 0.0016]","[0.0088, 0.0005]","[0.0156, 0.0017]","[0.0329, 0.0029]","[0.0436, 0.0034]","[0.0546, 0.0038]","[0.0218, 0.0024]","[0.1066, 0.0052]"
CDE-VAE,200,0.1,,0.001,300,0.4,Adam,"[0.0165, 0.0015]","[0.0151, 0.0013]","[0.0142, 0.0011]","[0.0182, 0.002]","[0.0115, 0.0007]","[0.0475, 0.0025]","[0.0135, 0.0011]","[0.0118, 0.0009]","[0.011, 0.0007]","[0.0171, 0.0016]","[0.0088, 0.0005]","[0.0156, 0.0017]","[0.0331, 0.0029]","[0.0424, 0.0033]","[0.0535, 0.0038]","[0.0221, 0.0025]","[0.1074, 0.0052]"
CDE-VAE,200,1.0,,0.0001,300,0.4,Adam,"[0.0072, 0.0009]","[0.0072, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0266, 0.0016]","[0.0077, 0.0008]","[0.007, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0184, 0.0022]","[0.0262, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0676, 0.0042]"
CDE-VAE,200,1.0,,0.0005,300,0.4,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0074, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0069, 0.001]","[0.018, 0.0022]","[0.0282, 0.0028]","[0.0331, 0.003]","[0.0082, 0.0014]","[0.0676, 0.0042]"
CDE-VAE,200,1.0,,0.001,300,0.4,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0076, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0074, 0.001]","[0.0053, 0.0003]","[0.0068, 0.001]","[0.0182, 0.0022]","[0.0276, 0.0027]","[0.0345, 0.003]","[0.0082, 0.0014]","[0.0673, 0.0042]"
CDE-VAE,200,10.0,,0.0001,300,0.4,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,200,10.0,,0.0005,300,0.4,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0076, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.007, 0.001]","[0.0181, 0.0022]","[0.0282, 0.0028]","[0.0332, 0.003]","[0.0082, 0.0014]","[0.0676, 0.0042]"
CDE-VAE,200,10.0,,0.001,300,0.4,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0067, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0066, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0345, 0.003]","[0.0094, 0.0015]","[0.0671, 0.0042]"
CDE-VAE,200,100.0,,0.0001,300,0.4,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,200,100.0,,0.0005,300,0.4,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0073, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0055, 0.0003]","[0.007, 0.001]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0333, 0.003]","[0.0081, 0.0014]","[0.068, 0.0042]"
CDE-VAE,200,100.0,,0.001,300,0.4,Adam,"[0.0073, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0075, 0.0007]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0067, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0331, 0.003]","[0.0094, 0.0015]","[0.0674, 0.0042]"
CDE-VAE,200,1000.0,,0.0001,300,0.4,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,200,1000.0,,0.0005,300,0.4,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.027, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0069, 0.001]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0331, 0.003]","[0.0082, 0.0014]","[0.0676, 0.0042]"
CDE-VAE,200,1000.0,,0.001,300,0.4,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0072, 0.0012]","[0.0064, 0.0005]","[0.0268, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0074, 0.001]","[0.0053, 0.0003]","[0.0068, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0081, 0.0014]","[0.0673, 0.0042]"
CDE-VAE,200,10000.0,,0.0001,300,0.4,Adam,"[0.0072, 0.0009]","[0.0073, 0.0008]","[0.0071, 0.0007]","[0.0069, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0016]","[0.0077, 0.0008]","[0.0072, 0.0006]","[0.0065, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.0064, 0.0009]","[0.0185, 0.0022]","[0.0272, 0.0027]","[0.033, 0.003]","[0.0081, 0.0014]","[0.0679, 0.0042]"
CDE-VAE,200,10000.0,,0.0005,300,0.4,Adam,"[0.0074, 0.0009]","[0.0074, 0.0008]","[0.0072, 0.0007]","[0.0073, 0.0012]","[0.0064, 0.0005]","[0.0269, 0.0017]","[0.0075, 0.0007]","[0.0073, 0.0006]","[0.0066, 0.0005]","[0.0075, 0.001]","[0.0054, 0.0003]","[0.007, 0.001]","[0.018, 0.0022]","[0.0278, 0.0027]","[0.0333, 0.003]","[0.0082, 0.0014]","[0.0674, 0.0042]"
CDE-VAE,200,10000.0,,0.001,300,0.4,Adam,"[0.0073, 0.0009]","[0.0073, 0.0008]","[0.0072, 0.0007]","[0.0071, 0.0012]","[0.0064, 0.0005]","[0.0267, 0.0017]","[0.0074, 0.0007]","[0.0072, 0.0006]","[0.0068, 0.0005]","[0.0081, 0.001]","[0.0053, 0.0003]","[0.0066, 0.001]","[0.0178, 0.0021]","[0.0276, 0.0027]","[0.0347, 0.003]","[0.0094, 0.0015]","[0.067, 0.0042]"
